"","observation_path","chamber_path","constituency_path","observation_number","chamber_number","chamber_name","constituency_number","constituency_name","country_name","province_name"
"1299","/chamber-1/constituency-1299","/chamber-1","/chamber-1/constituency-1299","1299",1,"House of Commons","1299","Tiverton and Honiton","England",NA
"1300","/chamber-1/constituency-1300","/chamber-1","/chamber-1/constituency-1300","1300",1,"House of Commons","1300","Tonbridge",NA,NA
"1301","/chamber-1/constituency-1301","/chamber-1","/chamber-1/constituency-1301","1301",1,"House of Commons","1301","Tonbridge and Malling","England",NA
"1302","/chamber-1/constituency-1302","/chamber-1","/chamber-1/constituency-1302","1302",1,"House of Commons","1302","Tooting","England",NA
"1303","/chamber-1/constituency-1303","/chamber-1","/chamber-1/constituency-1303","1303",1,"House of Commons","1303","Torbay","England",NA
"1304","/chamber-1/constituency-1304","/chamber-1","/chamber-1/constituency-1304","1304",1,"House of Commons","1304","Torfaen","Wales",NA
"1305","/chamber-1/constituency-1305","/chamber-1","/chamber-1/constituency-1305","1305",1,"House of Commons","1305","Torquay",NA,NA
"1306","/chamber-1/constituency-1306","/chamber-1","/chamber-1/constituency-1306","1306",1,"House of Commons","1306","Torridge and West Devon","England",NA
"1307","/chamber-1/constituency-1307","/chamber-1","/chamber-1/constituency-1307","1307",1,"House of Commons","1307","Torrington",NA,NA
"1308","/chamber-1/constituency-1308","/chamber-1","/chamber-1/constituency-1308","1308",1,"House of Commons","1308","Totnes","England",NA
"1309","/chamber-1/constituency-1309","/chamber-1","/chamber-1/constituency-1309","1309",1,"House of Commons","1309","Dulwich and West Norwood","England",NA
"1310","/chamber-1/constituency-1310","/chamber-1","/chamber-1/constituency-1310","1310",1,"House of Commons","1310","Tottenham","England",NA
"1311","/chamber-1/constituency-1311","/chamber-1","/chamber-1/constituency-1311","1311",1,"House of Commons","1311","Tottenham North",NA,NA
"1312","/chamber-1/constituency-1312","/chamber-1","/chamber-1/constituency-1312","1312",1,"House of Commons","1312","Tottenham South",NA,NA
"1313","/chamber-1/constituency-1313","/chamber-1","/chamber-1/constituency-1313","1313",1,"House of Commons","1313","Truro",NA,NA
"1314","/chamber-1/constituency-1314","/chamber-1","/chamber-1/constituency-1314","1314",1,"House of Commons","1314","Truro and Falmouth","England",NA
"1315","/chamber-1/constituency-1315","/chamber-1","/chamber-1/constituency-1315","1315",1,"House of Commons","1315","Truro and St Austell",NA,NA
"1316","/chamber-1/constituency-1316","/chamber-1","/chamber-1/constituency-1316","1316",1,"House of Commons","1316","Tweeddale, Ettrick and Lauderdale",NA,NA
"1317","/chamber-1/constituency-1317","/chamber-1","/chamber-1/constituency-1317","1317",1,"House of Commons","1317","Tunbridge Wells","England",NA
"1318","/chamber-1/constituency-1318","/chamber-1","/chamber-1/constituency-1318","1318",1,"House of Commons","1318","Twickenham","England",NA
"1319","/chamber-1/constituency-1319","/chamber-1","/chamber-1/constituency-1319","1319",1,"House of Commons","1319","Tyne Bridge",NA,NA
"1320","/chamber-1/constituency-1320","/chamber-1","/chamber-1/constituency-1320","1320",1,"House of Commons","1320","Tynemouth","England",NA
"1321","/chamber-1/constituency-1321","/chamber-1","/chamber-1/constituency-1321","1321",1,"House of Commons","1321","Upminster",NA,NA
"1322","/chamber-1/constituency-1322","/chamber-1","/chamber-1/constituency-1322","1322",1,"House of Commons","1322","Upper Bann","Northern Ireland",NA
"1323","/chamber-1/constituency-1323","/chamber-1","/chamber-1/constituency-1323","1323",1,"House of Commons","1323","Upton",NA,NA
"1324","/chamber-1/constituency-1324","/chamber-1","/chamber-1/constituency-1324","1324",1,"House of Commons","1324","Uxbridge",NA,NA
"1325","/chamber-1/constituency-1325","/chamber-1","/chamber-1/constituency-1325","1325",1,"House of Commons","1325","Uxbridge and South Ruislip","England",NA
"1326","/chamber-1/constituency-1326","/chamber-1","/chamber-1/constituency-1326","1326",1,"House of Commons","1326","Vale of Clwyd","Wales",NA
"1327","/chamber-1/constituency-1327","/chamber-1","/chamber-1/constituency-1327","1327",1,"House of Commons","1327","Vale of Glamorgan","Wales",NA
"1328","/chamber-1/constituency-1328","/chamber-1","/chamber-1/constituency-1328","1328",1,"House of Commons","1328","Vale of York",NA,NA
"1329","/chamber-1/constituency-1329","/chamber-1","/chamber-1/constituency-1329","1329",1,"House of Commons","1329","Vauxhall","England",NA
"1330","/chamber-1/constituency-1330","/chamber-1","/chamber-1/constituency-1330","1330",1,"House of Commons","1330","Wakefield","England",NA
"1331","/chamber-1/constituency-1331","/chamber-1","/chamber-1/constituency-1331","1331",1,"House of Commons","1331","Wales University",NA,NA
"1332","/chamber-1/constituency-1332","/chamber-1","/chamber-1/constituency-1332","1332",1,"House of Commons","1332","Wallasey","England",NA
"1333","/chamber-1/constituency-1333","/chamber-1","/chamber-1/constituency-1333","1333",1,"House of Commons","1333","Wallsend",NA,NA
"1334","/chamber-1/constituency-1334","/chamber-1","/chamber-1/constituency-1334","1334",1,"House of Commons","1334","Walsall",NA,NA
"1335","/chamber-1/constituency-1335","/chamber-1","/chamber-1/constituency-1335","1335",1,"House of Commons","1335","Walsall North","England",NA
"1336","/chamber-1/constituency-1336","/chamber-1","/chamber-1/constituency-1336","1336",1,"House of Commons","1336","Walsall South","England",NA
"1337","/chamber-1/constituency-1337","/chamber-1","/chamber-1/constituency-1337","1337",1,"House of Commons","1337","Walthamstow","England",NA
"1338","/chamber-1/constituency-1338","/chamber-1","/chamber-1/constituency-1338","1338",1,"House of Commons","1338","Walthamstow East",NA,NA
"1339","/chamber-1/constituency-1339","/chamber-1","/chamber-1/constituency-1339","1339",1,"House of Commons","1339","Walthamstow West",NA,NA
"1340","/chamber-1/constituency-1340","/chamber-1","/chamber-1/constituency-1340","1340",1,"House of Commons","1340","Wandsworth Central",NA,NA
"1341","/chamber-1/constituency-1341","/chamber-1","/chamber-1/constituency-1341","1341",1,"House of Commons","1341","Wansbeck","England",NA
"1342","/chamber-1/constituency-1342","/chamber-1","/chamber-1/constituency-1342","1342",1,"House of Commons","1342","Wansdyke",NA,NA
"1343","/chamber-1/constituency-1343","/chamber-1","/chamber-1/constituency-1343","1343",1,"House of Commons","1343","Wanstead and Woodford",NA,NA
"1344","/chamber-1/constituency-1344","/chamber-1","/chamber-1/constituency-1344","1344",1,"House of Commons","1344","Wantage","England",NA
"1345","/chamber-1/constituency-1345","/chamber-1","/chamber-1/constituency-1345","1345",1,"House of Commons","1345","Warley","England",NA
"1346","/chamber-1/constituency-1346","/chamber-1","/chamber-1/constituency-1346","1346",1,"House of Commons","1346","Warley East",NA,NA
"1347","/chamber-1/constituency-1347","/chamber-1","/chamber-1/constituency-1347","1347",1,"House of Commons","1347","Warley West",NA,NA
"1348","/chamber-1/constituency-1348","/chamber-1","/chamber-1/constituency-1348","1348",1,"House of Commons","1348","Warrington",NA,NA
"1349","/chamber-1/constituency-1349","/chamber-1","/chamber-1/constituency-1349","1349",1,"House of Commons","1349","Warrington North","England",NA
"1350","/chamber-1/constituency-1350","/chamber-1","/chamber-1/constituency-1350","1350",1,"House of Commons","1350","Warrington South","England",NA
"1351","/chamber-1/constituency-1351","/chamber-1","/chamber-1/constituency-1351","1351",1,"House of Commons","1351","Warwick and Leamington","England",NA
"1352","/chamber-1/constituency-1352","/chamber-1","/chamber-1/constituency-1352","1352",1,"House of Commons","1352","Washington and Sunderland West","England",NA
"1353","/chamber-1/constituency-1353","/chamber-1","/chamber-1/constituency-1353","1353",1,"House of Commons","1353","Waterloo",NA,NA
"1354","/chamber-1/constituency-1354","/chamber-1","/chamber-1/constituency-1354","1354",1,"House of Commons","1354","Watford","England",NA
"1355","/chamber-1/constituency-1355","/chamber-1","/chamber-1/constituency-1355","1355",1,"House of Commons","1355","Waveney","England",NA
"1356","/chamber-1/constituency-1356","/chamber-1","/chamber-1/constituency-1356","1356",1,"House of Commons","1356","Wealden","England",NA
"1357","/chamber-1/constituency-1357","/chamber-1","/chamber-1/constituency-1357","1357",1,"House of Commons","1357","Weaver Vale","England",NA
"1358","/chamber-1/constituency-1358","/chamber-1","/chamber-1/constituency-1358","1358",1,"House of Commons","1358","Wednesbury",NA,NA
"1359","/chamber-1/constituency-1359","/chamber-1","/chamber-1/constituency-1359","1359",1,"House of Commons","1359","Wellingborough","England",NA
"1360","/chamber-1/constituency-1360","/chamber-1","/chamber-1/constituency-1360","1360",1,"House of Commons","1360","Wells","England",NA
"1361","/chamber-1/constituency-1361","/chamber-1","/chamber-1/constituency-1361","1361",1,"House of Commons","1361","Welwyn and Hatfield",NA,NA
"1362","/chamber-1/constituency-1362","/chamber-1","/chamber-1/constituency-1362","1362",1,"House of Commons","1362","Welwyn Hatfield","England",NA
"1363","/chamber-1/constituency-1363","/chamber-1","/chamber-1/constituency-1363","1363",1,"House of Commons","1363","Wembley North",NA,NA
"1364","/chamber-1/constituency-1364","/chamber-1","/chamber-1/constituency-1364","1364",1,"House of Commons","1364","Wembley South",NA,NA
"1365","/chamber-1/constituency-1365","/chamber-1","/chamber-1/constituency-1365","1365",1,"House of Commons","1365","Wentworth",NA,NA
"1366","/chamber-1/constituency-1366","/chamber-1","/chamber-1/constituency-1366","1366",1,"House of Commons","1366","Wentworth and Dearne","England",NA
"1367","/chamber-1/constituency-1367","/chamber-1","/chamber-1/constituency-1367","1367",1,"House of Commons","1367","West Aberdeenshire",NA,NA
"1368","/chamber-1/constituency-1368","/chamber-1","/chamber-1/constituency-1368","1368",1,"House of Commons","1368","West Aberdeenshire and Kincardine","Scotland",NA
"1369","/chamber-1/constituency-1369","/chamber-1","/chamber-1/constituency-1369","1369",1,"House of Commons","1369","West Bromwich",NA,NA
"1370","/chamber-1/constituency-1370","/chamber-1","/chamber-1/constituency-1370","1370",1,"House of Commons","1370","Aberdeenshire and Kincardineshire, Central",NA,NA
"1371","/chamber-1/constituency-1371","/chamber-1","/chamber-1/constituency-1371","1371",1,"House of Commons","1371","West Bromwich East","England",NA
"1372","/chamber-1/constituency-1372","/chamber-1","/chamber-1/constituency-1372","1372",1,"House of Commons","1372","West Bromwich West","England",NA
"1373","/chamber-1/constituency-1373","/chamber-1","/chamber-1/constituency-1373","1373",1,"House of Commons","1373","West Chelmsford",NA,NA
"1374","/chamber-1/constituency-1374","/chamber-1","/chamber-1/constituency-1374","1374",1,"House of Commons","1374","West Derbyshire",NA,NA
"1375","/chamber-1/constituency-1375","/chamber-1","/chamber-1/constituency-1375","1375",1,"House of Commons","1375","West Devon",NA,NA
"1376","/chamber-1/constituency-1376","/chamber-1","/chamber-1/constituency-1376","1376",1,"House of Commons","1376","West Dorset","England",NA
"1377","/chamber-1/constituency-1377","/chamber-1","/chamber-1/constituency-1377","1377",1,"House of Commons","1377","Dundee East","Scotland",NA
"1378","/chamber-1/constituency-1378","/chamber-1","/chamber-1/constituency-1378","1378",1,"House of Commons","1378","East Fife",NA,NA
"1379","/chamber-1/constituency-1379","/chamber-1","/chamber-1/constituency-1379","1379",1,"House of Commons","1379","West Dunbartonshire","Scotland",NA
"1380","/chamber-1/constituency-1380","/chamber-1","/chamber-1/constituency-1380","1380",1,"House of Commons","1380","West Fife",NA,NA
"1381","/chamber-1/constituency-1381","/chamber-1","/chamber-1/constituency-1381","1381",1,"House of Commons","1381","West Flint",NA,NA
"1382","/chamber-1/constituency-1382","/chamber-1","/chamber-1/constituency-1382","1382",1,"House of Commons","1382","West Flintshire",NA,NA
"1383","/chamber-1/constituency-1383","/chamber-1","/chamber-1/constituency-1383","1383",1,"House of Commons","1383","West Gloucestershire",NA,NA
"1384","/chamber-1/constituency-1384","/chamber-1","/chamber-1/constituency-1384","1384",1,"House of Commons","1384","West Ham","England",NA
"1385","/chamber-1/constituency-1385","/chamber-1","/chamber-1/constituency-1385","1385",1,"House of Commons","1385","West Ham North",NA,NA
"1386","/chamber-1/constituency-1386","/chamber-1","/chamber-1/constituency-1386","1386",1,"House of Commons","1386","West Ham South",NA,NA
"1387","/chamber-1/constituency-1387","/chamber-1","/chamber-1/constituency-1387","1387",1,"House of Commons","1387","Leyton West",NA,NA
"1388","/chamber-1/constituency-1388","/chamber-1","/chamber-1/constituency-1388","1388",1,"House of Commons","1388","West Hertfordshire",NA,NA
"1389","/chamber-1/constituency-1389","/chamber-1","/chamber-1/constituency-1389","1389",1,"House of Commons","1389","West Lancashire","England",NA
"1390","/chamber-1/constituency-1390","/chamber-1","/chamber-1/constituency-1390","1390",1,"House of Commons","1390","West Lothian",NA,NA
"1391","/chamber-1/constituency-1391","/chamber-1","/chamber-1/constituency-1391","1391",1,"House of Commons","1391","Surbiton",NA,NA
"1392","/chamber-1/constituency-1392","/chamber-1","/chamber-1/constituency-1392","1392",1,"House of Commons","1392","West Renfrewshire",NA,NA
"1393","/chamber-1/constituency-1393","/chamber-1","/chamber-1/constituency-1393","1393",1,"House of Commons","1393","West Stirlingshire",NA,NA
"1394","/chamber-1/constituency-1394","/chamber-1","/chamber-1/constituency-1394","1394",1,"House of Commons","1394","West Suffolk","England",NA
"1395","/chamber-1/constituency-1395","/chamber-1","/chamber-1/constituency-1395","1395",1,"House of Commons","1395","West Tyrone","Northern Ireland",NA
"1396","/chamber-1/constituency-1396","/chamber-1","/chamber-1/constituency-1396","1396",1,"House of Commons","1396","West Worcestershire","England",NA
"1397","/chamber-1/constituency-1397","/chamber-1","/chamber-1/constituency-1397","1397",1,"House of Commons","1397","Westbury",NA,NA
"1398","/chamber-1/constituency-1398","/chamber-1","/chamber-1/constituency-1398","1398",1,"House of Commons","1398","Western Fife",NA,NA
"1399","/chamber-1/constituency-1399","/chamber-1","/chamber-1/constituency-1399","1399",1,"House of Commons","1399","Western Isles",NA,NA
"1400","/chamber-1/constituency-1400","/chamber-1","/chamber-1/constituency-1400","1400",1,"House of Commons","1400","Westhoughton",NA,NA
"1401","/chamber-1/constituency-1401","/chamber-1","/chamber-1/constituency-1401","1401",1,"House of Commons","1401","Westminster North","England",NA
"1402","/chamber-1/constituency-1402","/chamber-1","/chamber-1/constituency-1402","1402",1,"House of Commons","1402","Westminster, Abbey",NA,NA
"1403","/chamber-1/constituency-1403","/chamber-1","/chamber-1/constituency-1403","1403",1,"House of Commons","1403","Westmorland",NA,NA
"1404","/chamber-1/constituency-1404","/chamber-1","/chamber-1/constituency-1404","1404",1,"House of Commons","1404","Westminster, St George's",NA,NA
"1405","/chamber-1/constituency-1405","/chamber-1","/chamber-1/constituency-1405","1405",1,"House of Commons","1405","Westmorland and Lonsdale","England",NA
"1406","/chamber-1/constituency-1406","/chamber-1","/chamber-1/constituency-1406","1406",1,"House of Commons","1406","Weston-super-Mare","England",NA
