"uri","bill type","date","home page","home page > uri","label","session > display name","sponsors > sponsor printed","title"
"http://data.parliament.uk/resources/392867","Government","2011-08-19","budgetresponsibilityandnationalaudithl.html","http://services.parliament.uk/bills/budgetresponsibilityandnationalaudithl.html","Budget Responsibility and National Audit","2010-2012","Lord Sassoon","Budget Responsibility and National Audit"
"http://data.parliament.uk/resources/392796","Presentation","2011-06-24","minimumwageamendment.html","http://services.parliament.uk/bills/minimumwageamendment.html","Minimum Wage (Amendment)","2010-2012","Mr Christopher Chope","Minimum Wage (Amendment)"
"http://data.parliament.uk/resources/392792","Presentation","2011-06-23","drugsroadsidetesting.html","http://services.parliament.uk/bills/drugsroadsidetesting.html","Drugs (Roadside Testing)","2010-2012","Mr Christopher Chope","Drugs (Roadside Testing)"
"http://data.parliament.uk/resources/392795","Presentation","2011-06-17","trainingwage.html","http://services.parliament.uk/bills/trainingwage.html","Training Wage","2010-2012","Mr Christopher Chope","Training Wage"
"http://data.parliament.uk/resources/392594","Government","2011-05-11","finance.html","http://services.parliament.uk/bills/finance.html","Finance","2008-2009","Stephen Timms","Finance"
"http://data.parliament.uk/resources/392784","Ballot","2011-04-19","financialservicesunfairtermsinconsumercontracts.html","http://services.parliament.uk/bills/financialservicesunfairtermsinconsumercontracts.html","Financial Services (Unfair Terms in Consumer Contracts)","2010-2012","Lorely Burt","Financial Services (Unfair Terms in Consumer Contracts)"
"http://data.parliament.uk/resources/392662","Government","2011-04-08","digitaleconomyhl.html","http://services.parliament.uk/bills/digitaleconomyhl.html","Digital Economy","2009-2010","Lord Mandelson","Digital Economy"
"http://data.parliament.uk/resources/392662","Government","2011-04-08","digitaleconomyhl.html","http://services.parliament.uk/bills/digitaleconomyhl.html","Digital Economy","2009-2010","Rt Hon Ben Bradshaw","Digital Economy"
"http://data.parliament.uk/resources/392852","Presentation","2011-04-07","furtherandhighereducationaccess.html","http://services.parliament.uk/bills/furtherandhighereducationaccess.html","Further and Higher Education (Access)","2010-2012","Mr Christopher Chope","Further and Higher Education (Access)"
"http://data.parliament.uk/resources/392788","Ballot","2011-03-29","protectionoflocalservicesplanning.html","http://services.parliament.uk/bills/protectionoflocalservicesplanning.html","Protection of Local Services (Planning)","2010-2012","Nigel Adams","Protection of Local Services (Planning)"
"http://data.parliament.uk/resources/392386","Ballot","2011-02-07","animalsact1971amendment.html","http://services.parliament.uk/bills/animalsact1971amendment.html","Animals Act 1971 (Amendment)","2007-2008","Stephen Crabb","Animals Act 1971 (Amendment)"
"http://data.parliament.uk/resources/392681","Private","2011-02-04","kentcountycouncilfilmingonhighwayshl.html","http://services.parliament.uk/bills/kentcountycouncilfilmingonhighwayshl.html","Kent County Council (Filming on Highways)","2009-2010","Kent County Council","Kent County Council (Filming on Highways)"
"http://data.parliament.uk/resources/392681","Private","2011-02-04","kentcountycouncilfilmingonhighwayshl.html","http://services.parliament.uk/bills/kentcountycouncilfilmingonhighwayshl.html","Kent County Council (Filming on Highways)","2010-2012","Kent County Council","Kent County Council (Filming on Highways)"
"http://data.parliament.uk/resources/392739","Ten Minute Rule","2011-01-24","remembrancesundayclosureofshops.html","http://services.parliament.uk/bills/remembrancesundayclosureofshops.html","Remembrance Sunday (Closure of Shops)","2009-2010","Sir Patrick Cormack","Remembrance Sunday (Closure of Shops)"
"http://data.parliament.uk/resources/392358","Government","2011-01-17","climatechangehl.html","http://services.parliament.uk/bills/climatechangehl.html","Climate Change [HL]","2007-2008","Hilary Benn","Climate Change [HL]"
"http://data.parliament.uk/resources/392358","Government","2011-01-17","climatechangehl.html","http://services.parliament.uk/bills/climatechangehl.html","Climate Change [HL]","2007-2008","Lord Rooker","Climate Change [HL]"
"http://data.parliament.uk/resources/392528","HoL Private","2011-01-17","onlinepurchasingofgoodsandservicesageverificationhl.html","http://services.parliament.uk/bills/onlinepurchasingofgoodsandservicesageverificationhl.html","Online Purchasing of Goods and Services (Age Verification)","2008-2009","Baroness Massey of Darwen","Online Purchasing of Goods and Services (Age Verification)"
"http://data.parliament.uk/resources/392528","HoL Private","2011-01-17","onlinepurchasingofgoodsandservicesageverificationhl.html","http://services.parliament.uk/bills/onlinepurchasingofgoodsandservicesageverificationhl.html","Online Purchasing of Goods and Services (Age Verification)","2008-2009","Judy Mallaber","Online Purchasing of Goods and Services (Age Verification)"
"http://data.parliament.uk/resources/392521","Government","2010-11-03","childpoverty.html","http://services.parliament.uk/bills/childpoverty.html","Child Poverty","2008-2009","Lord McKenzie of Luton","Child Poverty"
"http://data.parliament.uk/resources/392521","Government","2010-11-03","childpoverty.html","http://services.parliament.uk/bills/childpoverty.html","Child Poverty","2009-2010","Stephen Timms","Child Poverty"
"http://data.parliament.uk/resources/392586","Government","2010-11-02","consolidatedfundappropriation.html","http://services.parliament.uk/bills/consolidatedfundappropriation.html","Consolidated Fund (Appropriation)","2008-2009","Lord Davies of Oldham","Consolidated Fund (Appropriation)"
"http://data.parliament.uk/resources/392586","Government","2010-11-02","consolidatedfundappropriation.html","http://services.parliament.uk/bills/consolidatedfundappropriation.html","Consolidated Fund (Appropriation)","2008-2009","Mr Stephen Timms","Consolidated Fund (Appropriation)"
"http://data.parliament.uk/resources/392687","Ballot","2010-10-26","localauthoritiesoverviewandscrutiny.html","http://services.parliament.uk/bills/localauthoritiesoverviewandscrutiny.html","Local Authorities (Overview and Scrutiny)","2009-2010","Mr David Chaytor","Local Authorities (Overview and Scrutiny)"
"http://data.parliament.uk/resources/392691","Ballot","2010-10-26","antislaveryday.html","http://services.parliament.uk/bills/antislaveryday.html","Anti-Slavery Day","2009-2010","Baroness Butler-Sloss","Anti-Slavery Day"
"http://data.parliament.uk/resources/392691","Ballot","2010-10-26","antislaveryday.html","http://services.parliament.uk/bills/antislaveryday.html","Anti-Slavery Day","2009-2010","Mr Anthony Steen","Anti-Slavery Day"
"http://data.parliament.uk/resources/392704","Presentation","2010-10-26","damagesasbestosrelatedconditionsno2.html","http://services.parliament.uk/bills/damagesasbestosrelatedconditionsno2.html","Damages (Asbestos-Related Conditions) (No. 2)","2009-2010","Mr Andrew Dismore","Damages (Asbestos-Related Conditions) (No. 2)"
"http://data.parliament.uk/resources/392716","Ten Minute Rule","2010-10-26","veteranswelfare.html","http://services.parliament.uk/bills/veteranswelfare.html","Veterans' Welfare","2009-2010","Mr Michael Moore","Veterans' Welfare"
"http://data.parliament.uk/resources/392523","Government","2010-09-15","equality.html","http://services.parliament.uk/bills/equality.html","Equality","2008-2009","Baroness Royall of Blaisdon","Equality"
"http://data.parliament.uk/resources/392523","Government","2010-09-15","equality.html","http://services.parliament.uk/bills/equality.html","Equality","2009-2010","Ms Harriet Harman","Equality"
"http://data.parliament.uk/resources/392660","Government","2010-08-17","personalcareathome.html","http://services.parliament.uk/bills/personalcareathome.html","Personal Care at Home","2009-2010","Baroness Thornton","Personal Care at Home"
"http://data.parliament.uk/resources/392660","Government","2010-08-17","personalcareathome.html","http://services.parliament.uk/bills/personalcareathome.html","Personal Care at Home","2009-2010","Rt Hon Andy Burnham","Personal Care at Home"
"http://data.parliament.uk/resources/392664","Government","2010-08-17","briberyhl.html","http://services.parliament.uk/bills/briberyhl.html","Bribery","2009-2010","Jack Straw","Bribery"
"http://data.parliament.uk/resources/392664","Government","2010-08-17","briberyhl.html","http://services.parliament.uk/bills/briberyhl.html","Bribery","2009-2010","Lord Bach","Bribery"
"http://data.parliament.uk/resources/392666","Government","2010-08-17","crimeandsecurity.html","http://services.parliament.uk/bills/crimeandsecurity.html","Crime and Security","2009-2010","Alan Johnson","Crime and Security"
"http://data.parliament.uk/resources/392666","Government","2010-08-17","crimeandsecurity.html","http://services.parliament.uk/bills/crimeandsecurity.html","Crime and Security","2009-2010","Lord West of Spithead","Crime and Security"
"http://data.parliament.uk/resources/392683","Government","2010-08-17","fiscalresponsibility.html","http://services.parliament.uk/bills/fiscalresponsibility.html","Fiscal Responsibility","2009-2010","Lord Myners","Fiscal Responsibility"
"http://data.parliament.uk/resources/392683","Government","2010-08-17","fiscalresponsibility.html","http://services.parliament.uk/bills/fiscalresponsibility.html","Fiscal Responsibility","2009-2010","Mr Alistair Darling","Fiscal Responsibility"
"http://data.parliament.uk/resources/392725","Government","2010-08-17","terroristassetfreezingtemporaryprovisions.html","http://services.parliament.uk/bills/terroristassetfreezingtemporaryprovisions.html","Terrorist Asset-Freezing (Temporary Provisions)","2009-2010","Lord Myners","Terrorist Asset-Freezing (Temporary Provisions)"
"http://data.parliament.uk/resources/392725","Government","2010-08-17","terroristassetfreezingtemporaryprovisions.html","http://services.parliament.uk/bills/terroristassetfreezingtemporaryprovisions.html","Terrorist Asset-Freezing (Temporary Provisions)","2009-2010","Rt Hon Alistair Darling","Terrorist Asset-Freezing (Temporary Provisions)"
"http://data.parliament.uk/resources/392655","Government","2010-08-16","energy.html","http://services.parliament.uk/bills/energy.html","Energy","2009-2010","Edward Miliband","Energy"
"http://data.parliament.uk/resources/392655","Government","2010-08-16","energy.html","http://services.parliament.uk/bills/energy.html","Energy","2009-2010","Lord Hunt of Kings Heath","Energy"
"http://data.parliament.uk/resources/392656","Government","2010-08-16","floodandwatermanagement.html","http://services.parliament.uk/bills/floodandwatermanagement.html","Flood and Water Management","2009-2010","Hilary Benn","Flood and Water Management"
"http://data.parliament.uk/resources/392656","Government","2010-08-16","floodandwatermanagement.html","http://services.parliament.uk/bills/floodandwatermanagement.html","Flood and Water Management","2009-2010","Lord Davies of Oldham","Flood and Water Management"
"http://data.parliament.uk/resources/392659","Government","2010-08-16","financialservices.html","http://services.parliament.uk/bills/financialservices.html","Financial Services","2009-2010","Alistair Darling","Financial Services"
"http://data.parliament.uk/resources/392659","Government","2010-08-16","financialservices.html","http://services.parliament.uk/bills/financialservices.html","Financial Services","2009-2010","Lord Myners","Financial Services"
"http://data.parliament.uk/resources/392654","Government","2010-08-03","childrenschoolsandfamilies.html","http://services.parliament.uk/bills/childrenschoolsandfamilies.html","Children, Schools and Families","2009-2010","Baroness Morgan of Drefelin","Children, Schools and Families"
